,-4,-3,-2,-1,0,1,2,3,4
GDP (output),0.112543150092132,0.382433484697667,0.675170394222508,0.908382595842422,1,0.908382595842422,0.675170394222508,0.382433484697667,0.112543150092132
 (s.e.),0.0112620190603275,0.00918194623599983,0.00536532651713811,0.00162160390003624,8.68705992069731e-18,0.00162160390003624,0.00536532651713811,0.00918194623599983,0.0112620190603275
 (p-val.),0.00159886437584325,7.19789123477532e-35,1.54535404023568e-60,4.49650805201139e-93,0,4.49650805201139e-93,1.54535404023568e-60,7.19789123477532e-35,0.00159886437584325
Consumption,0.73447243813798,0.809081627397445,0.786772171832868,0.663479876551604,0.460276279458147,0.215105181466412,-0.021968903353278,-0.214659042639916,-0.344678136494976
 (s.e.),0.00775113600430451,0.00739675725405885,0.00888924780192154,0.0113928336725482,0.0139959610610385,0.0158180056148404,0.0165299338840217,0.0159573753877856,0.0145434715546697
 (p-val.),8.72494615369956e-55,4.37859579474669e-58,1.55755200148583e-53,3.06075009184386e-44,4.24573984868204e-31,7.80453721371633e-11,0.0782055514748217,4.48259816217701e-11,3.34956975829194e-23
Investment,0.0830252501407848,0.187277660681775,0.32229932409098,0.469612865512868,0.592714153474815,0.644462350815102,0.599571546632504,0.456216703566252,0.242644879948189
 (s.e.),0.0140524865438184,0.0142658580658293,0.0136802262605861,0.0124748007019319,0.0114961396080646,0.0112847092097912,0.0115876182309453,0.0123512055247549,0.0136727776318116
 (p-val.),0.051885836666599,7.31938618994961e-10,1.18717557580997e-22,6.58676243390179e-34,2.54121248720175e-41,9.72557636373895e-44,1.94793867900788e-41,2.18369250616027e-33,1.33321391710052e-15
Gov. Expenditure,0.621375307143647,0.731763357240162,0.751902577781032,0.661298674688692,0.473710960095887,0.230413954714059,-0.00867245596522714,-0.20037170715213,-0.326885822551581
 (s.e.),0.0104199579914394,0.00916622283238123,0.00850691806793003,0.00895554342966987,0.0105032087368485,0.0122716848951515,0.013410773715115,0.0131370086750339,0.0118098731437079
 (p-val.),1.61183506650224e-44,3.70378956956676e-51,2.21046231386825e-53,3.2998553132177e-49,1.23173526113257e-37,5.24791208914617e-16,0.946317905012687,2.57765472585309e-12,9.21249419121516e-26
Imports,0.145108060127997,0.301187499972522,0.377786119559412,0.366358886490242,0.302241415470615,0.231492448248985,0.179574235999359,0.138187206358448,0.0852254415153884
 (s.e.),0.0117357401550195,0.0104930200617573,0.01007009807436,0.011933176425957,0.0151605125630621,0.016923178232796,0.015976002226149,0.0135301685761842,0.0119892777194886
 (p-val.),1.05385349777562e-06,7.53231371022028e-26,1.11285225458505e-32,1.64010993183602e-28,1.10332040741913e-20,1.2408458749217e-13,1.43687427689913e-08,0.000152697461738739,0.23931120067382
Exports,0.46461069748224,0.437144356733666,0.366043887203497,0.269997933504926,0.164276635173995,0.0587649121914742,-0.0365304699049584,-0.111745538995183,-0.158159270105753
 (s.e.),0.0155733505691622,0.0146445883054265,0.013534964827071,0.0130506056121656,0.0138092638654836,0.0154412289745862,0.0172001347917074,0.0182520660274109,0.0182998465324079
 (p-val.),3.26487422137898e-29,6.19680973258343e-29,4.71379501826034e-26,5.11883709173437e-19,5.01106025341669e-07,0.331263713228658,0.0727950884802857,0.000163534988069549,3.66859755466412e-06
Net Exports,0.0414136387110811,-0.0911517700749378,-0.16314221038738,-0.166712852734362,-0.135776009932896,-0.11257443951771,-0.113628025115144,-0.122008047057302,-0.108547302940502
 (s.e.),0.0132567701353374,0.0120000734666836,0.0108048220301252,0.0113345061831792,0.0138776460689748,0.0160790879976282,0.0161146755455237,0.0140581734878266,0.0119814916613955
 (p-val.),0.623153093183079,0.0545999820050837,5.47378856416846e-11,8.84461236446609e-11,5.57193139164809e-06,0.000629634564958124,0.00272934035047836,0.00166865723593535,0.00725435294348679
Price,0.0311136595318154,0.0501586025028669,0.0981127195173636,0.180695382818093,0.27989108904582,0.357960090725223,0.380066640603966,0.330053957511761,0.220545796022331
 (s.e.),0.0163913292949685,0.0171409082560586,0.0166711063094532,0.0153290234797335,0.0139661366936236,0.0131719891714686,0.0131178170166204,0.0135902356026695,0.0142689170420537
 (p-val.),0.429557258498773,0.121392373503276,0.0195297091602128,4.70930774758184e-08,9.20989704948022e-19,5.21208654710668e-26,1.32921867756084e-27,2.26384940352935e-23,3.63092908025242e-13
Profits,-0.456313146223136,-0.300973876040801,-0.0517488169857307,0.226478116310976,0.446656467374925,0.544693471149751,0.521370292359338,0.425436685107995,0.317452816441318
 (s.e.),0.00984827468515559,0.0110788813829139,0.0120545921021704,0.0126254510474888,0.0126957343354103,0.0121388553902549,0.0120600269217309,0.0131526517114509,0.014212222337148
 (p-val.),5.18543224602303e-38,8.4340149975349e-25,0.744324425094439,3.92459743258446e-15,2.6443851669041e-32,3.94286983657007e-38,3.45450954462665e-37,2.20872798293989e-30,1.39810717238406e-21
Wages,0.552524195579661,0.707164584302556,0.798739445041821,0.795167632154558,0.686419877090331,0.487453196305448,0.246655964989191,0.0115125503087392,-0.183365037262662
