,-4,-3,-2,-1,0,1,2,3,4
GDP (output),0.333285401782712,0.5406510313675,0.759634858109906,0.932303910288796,1,0.932303910288796,0.759634858109906,0.5406510313675,0.333285401782712
 (s.e.),0.0104753081076167,0.00789056155769396,0.00441966345651785,0.00131854536764128,1.14370458356763e-17,0.00131854536764128,0.00441966345651785,0.00789056155769396,0.0104753081076167
 (p-val.),1.37080901357291e-28,6.5915852283044e-47,1.67818584735414e-67,4.36123356463068e-98,0,4.36123356463068e-98,1.67818584735414e-67,6.5915852283044e-47,1.37080901357291e-28
Consumption,0.798459079320484,0.873231672905981,0.87424678605698,0.797943889395865,0.658434151098761,0.481026695566627,0.299686741352892,0.137047663665944,0.00378469655801732
 (s.e.),0.00620321275186713,0.00525715060593022,0.00603794833431854,0.00827116966134725,0.0110881176634339,0.0137378663032106,0.0156577475610041,0.0166727922907263,0.0170223134973766
 (p-val.),1.68629183649484e-61,3.91732917059861e-67,3.19971219291832e-64,2.16121973581012e-55,1.26841008335644e-44,1.48060945626813e-32,1.74043934263926e-18,2.58331180241302e-05,0.275478031666827
Investment,0.230130924523016,0.308215833623064,0.407325819619017,0.516335350911778,0.609883308190157,0.655187128910641,0.634293702617111,0.545157115529391,0.404887668814511
 (s.e.),0.0147758462767188,0.0150895533328286,0.0146051262028026,0.0131552472734216,0.0113408503249372,0.00991342657107138,0.00944827722802179,0.0100417393513537,0.0115042222948348
 (p-val.),5.8583407154901e-14,8.5372843950565e-20,3.00367161418242e-27,3.58077182114724e-35,2.67578879523733e-42,7.54963935782943e-47,4.53583446652253e-47,4.45923185975937e-42,8.43842165423579e-32
Gov. Expenditure,0.721396898558095,0.8016100118589,0.814123575826655,0.748789675954721,0.616991133306134,0.445222814975103,0.269847355812622,0.11387277533001,-0.0149940432977214
 (s.e.),0.00834608655188988,0.00690198353075757,0.00641642976123767,0.00770106194647709,0.010214885256871,0.0127241300390241,0.0143264645124362,0.0148064066001933,0.0147450136053041
 (p-val.),8.58982256496433e-53,2.48604320210838e-59,3.02883239231902e-61,2.19261239658117e-55,9.20986553411181e-45,3.52747100331697e-32,1.9361456587147e-17,0.000578028819132639,0.707954998707362
Imports,0.126160188977633,0.248151537727138,0.307294282749737,0.303582195986963,0.268187306824484,0.235864592501226,0.223079947255381,0.21939466023883,0.204956150140968
 (s.e.),0.0117933785912822,0.0108577546360036,0.0107006795803583,0.0120519798178253,0.0141161386394588,0.0151780055110273,0.0143929558846699,0.0129244774011039,0.0124990651289762
 (p-val.),5.95389384878754e-05,5.44149324832849e-20,5.16122019962871e-26,1.8703907035586e-23,1.56394096885261e-17,2.20372572567893e-13,7.3001040659601e-13,5.31153307580564e-14,7.92652698514089e-13
Exports,0.409909194391282,0.395763418380788,0.365218813753003,0.327563357439264,0.283426402877969,0.227385523820784,0.159608390375882,0.0873308488279587,0.0230546100400067
 (s.e.),0.015335159060712,0.0149309185279515,0.0146350152472615,0.0148825202375481,0.0157300917511708,0.0169176328681727,0.0180952420901615,0.0192577978241819,0.0202276909206856
 (p-val.),1.83024198880926e-26,4.08102664192493e-26,1.62332020916384e-24,1.5848463033524e-21,1.272496356335e-17,5.26299822539123e-12,4.28366641409292e-06,0.00468733879513034,0.0117643710245264
Net Exports,0.0513084737370776,-0.0368022435978766,-0.0746819706045443,-0.0677446958792828,-0.0495320235424258,-0.0523418252019042,-0.0837299683042184,-0.124001204757204,-0.146892600981842
 (s.e.),0.0154357369947565,0.0145604424975422,0.0137494218289511,0.0142880679676607,0.0158184194380374,0.0168220928456912,0.0163309297068073,0.0154083540372212,0.0158683229444307
 (p-val.),0.110562416742383,0.586325873313973,0.0676305005216686,0.0950038426713715,0.109009563752761,0.0427678662224786,0.0049245752984988,0.000119786619736649,2.81210062160146e-05
Price,0.0854193063910394,0.143449190476477,0.200068421175646,0.260647268987812,0.322226897892901,0.371188544308655,0.393599775393485,0.379121388150436,0.328437989603712
 (s.e.),0.014994233280099,0.0162711621683457,0.0171776978715246,0.0173950668099847,0.0170391317438999,0.0164160183998473,0.0159443085383991,0.0156671138116601,0.0156911035765676
 (p-val.),0.0798075195112981,1.57092199691507e-05,8.55338043453288e-10,9.8391409856244e-14,9.15301199462084e-19,8.85464891872874e-23,9.79482905851698e-25,3.72832505167333e-24,1.19788821012262e-20
Profits,-0.400726174339977,-0.249079614013361,-0.0132849726365823,0.246745520530142,0.448832138841278,0.531354906131957,0.498649435141683,0.402215004277859,0.304782872473194
 (s.e.),0.0124649918611384,0.0124287553811631,0.0124137632203115,0.0124063941163154,0.0122088075803094,0.0114834481044282,0.0110770878343936,0.011995365427712,0.013427202453195
 (p-val.),6.09867462036762e-30,8.69174157039669e-18,0.980833467069517,1.41312158492974e-17,3.26319914121702e-33,1.15491559882429e-38,7.89416393092807e-38,8.49926152653394e-31,1.39192916493984e-21
Wages,0.649414198607442,0.774565263836682,0.85321048411693,0.86179945170577,0.792444043204091,0.655365579928422,0.48309909894769,0.306078654182483,0.144929058290698
 (s.e.),0.00775581093636248,0.00634923189308291,0.00558475003411698,0.00590532266179658,0.00728271344970901,0.00933857936872527,0.011553496623701,0.0133759992729374,0.0145488278843888
