,-4,-3,-2,-1,0,1,2,3,4
GDP (output),0.237428203242329,0.474607251204842,0.725305300503255,0.922728982481404,1,0.922728982481404,0.725305300503255,0.474607251204842,0.237428203242329
 (s.e.),0.0110661527252102,0.00829110074860119,0.00466500751788697,0.00140009638656404,8.39249720850315e-18,0.00140009638656404,0.00466500751788697,0.00829110074860119,0.0110661527252102
 (p-val.),1.77691838416211e-18,1.40594431010325e-42,3.05636924801768e-65,1.44247978707737e-96,0,1.44247978707737e-96,3.05636924801768e-65,1.40594431010325e-42,1.77691838416211e-18
Consumption,0.786375560445636,0.862306612487245,0.853306762274483,0.755602148381941,0.585828900359135,0.373914447289711,0.160436149174841,-0.0256207528935445,-0.168728200166462
 (s.e.),0.00531022740203583,0.00511440751856895,0.00637827547966565,0.00839985141028042,0.0107029753960206,0.012947839936914,0.0148495925618941,0.0162695930362461,0.0172127717199541
 (p-val.),1.96564692026073e-64,2.02220180113647e-67,1.74116272960498e-62,9.11453415660185e-54,1.59967187981307e-42,1.91883667287704e-27,1.80370634992959e-07,0.269374596219727,3.51898870608691e-08
Investment,0.148783338150563,0.247790673507612,0.371865947614362,0.503399547246213,0.611767315240453,0.65963287910534,0.628654275542989,0.517583007585269,0.346831487044739
 (s.e.),0.0140636200166347,0.0137752346885509,0.0130973795942921,0.0120007571201968,0.0108535083553114,0.0100656829965031,0.010015845800932,0.0106647397985371,0.0117522789078975
 (p-val.),2.37677245496042e-08,1.53103728745008e-16,4.40702826138087e-27,2.0162440595699e-36,2.7384528554568e-43,1.08125227824558e-46,1.24912731770525e-45,1.53659701817184e-39,2.14586186897543e-27
Gov. Expenditure,0.708014824978835,0.793611046065021,0.79996740544594,0.715638508042397,0.553765746790341,0.345308198556943,0.13538119501689,-0.0448696679734079,-0.181819253954875
 (s.e.),0.00758381027258685,0.00673458202500732,0.0074967939143427,0.00937021469352765,0.0112513837556255,0.0125916834850582,0.013583575295804,0.0146074324510434,0.0158011957718657
 (p-val.),2.30219106943232e-54,1.30023084535879e-59,1.56639626418076e-57,3.68456494080128e-50,4.19502255393553e-40,5.91596944541624e-26,4.42474693990383e-05,0.357302941365179,2.77422671255183e-09
Imports,0.136359280366951,0.27835182308522,0.349852512823652,0.346680690608494,0.301942759187583,0.255411714831515,0.227169817495261,0.206222857953839,0.171009386839944
 (s.e.),0.0111139714838215,0.0118350071447582,0.0134209499046264,0.015723977711079,0.0179452951927425,0.0188712855951739,0.0180141035009067,0.016092580519911,0.0143048175215867
 (p-val.),6.48322819220238e-07,1.01763107435569e-21,4.4848104755018e-25,6.44583728192005e-22,2.0241430627362e-16,1.9402255519737e-12,9.00592132229526e-11,5.17652560687514e-11,9.86111935436421e-09
Exports,0.438438644142624,0.424323137766932,0.379656842758996,0.317192713278385,0.244635303299643,0.164972903635074,0.084677665366245,0.012493285438532,-0.0423231845253721
 (s.e.),0.0163991750399425,0.015746555202755,0.0156068558382907,0.0169442680332268,0.0194272013760249,0.0220410629317929,0.023990618239626,0.0249161191795922,0.0247443674554663
 (p-val.),8.34206353310793e-27,8.51483491950751e-27,2.9180868623627e-24,3.57684506520603e-20,2.21444995591069e-12,2.39457734941224e-06,0.000823839363168926,0.000414388399546853,0.000149387283020249
